order_id,product_id,quantity,price
10881,3,2,184.34
10881,63,1,694.68
10882,67,1,1564.97
10883,61,2,1009.7
10884,65,1,117.14
10885,90,2,737.37
10885,28,1,1205.91
10885,12,2,1392.43
10886,28,3,1873.16
10887,1,1,1692.54
10887,15,1,592.06
10887,3,2,443.54
10887,49,1,1084.73
10888,39,2,515.73
10889,94,2,1853.09
10889,68,1,648.42
10889,10,1,190.85
10890,100,2,871.19
10890,3,1,209.85
10890,66,2,1230.0
10891,59,2,1698.98
10891,47,1,492.17
10891,18,2,1315.4
10891,57,1,52.58
10892,79,1,843.18
10892,1,1,1607.23
10892,87,2,887.89
10893,99,2,279.31
10893,3,1,1261.93
10893,100,2,1164.8
10894,59,1,1407.18
10894,43,2,666.24
10894,25,2,677.14
10895,1,2,220.1
10895,84,1,1288.03
10895,5,2,943.48
10896,74,2,713.58
10897,2,2,395.99
10897,25,1,628.69
10897,12,1,888.09
10898,91,1,1217.94
10898,47,1,618.77
10898,73,1,1807.99
10899,91,2,585.74
10899,12,1,613.89
10900,60,2,1918.56
10900,57,1,958.44
10900,90,1,209.53
10901,37,1,1339.68
10901,70,2,613.54
10902,23,2,1076.69
10902,90,1,619.67
10902,99,2,1037.2
10902,66,2,1764.52
10903,6,2,1815.93
10903,66,1,1437.83
10903,81,1,418.96
10904,20,2,591.97
10905,103,1,362.15
10905,40,2,1692.12
10906,93,2,1646.18
10906,49,2,802.91
10906,48,2,714.67
10906,92,2,518.07
10907,16,2,1382.81
10907,22,1,1067.4
10907,39,1,958.26
10908,50,1,1866.26
10908,30,1,715.04
10908,92,1,1996.62
10908,47,1,1061.56
10909,71,1,1608.51
10909,62,1,170.52
10909,13,1,861.89
10909,8,1,1573.11
10910,28,2,458.73
10910,51,1,1959.08
10910,86,1,1083.51
10911,88,1,626.79
10911,4,1,1405.86
10911,75,2,522.55
10912,6,1,1565.59
10912,22,2,1814.11
10912,63,2,835.84
10912,18,2,1250.31
10913,17,1,1430.96
10914,69,2,757.2
10914,43,2,238.21
10915,33,2,555.66
10915,17,2,264.19
10915,13,1,1611.56
10916,3,1,1928.63
10917,45,1,641.08
10917,40,2,1984.13
10918,5,1,401.06
10918,28,1,965.89
10918,71,1,1692.05
10918,101,1,265.9
10919,34,1,1812.89
10919,68,1,784.78
10920,18,3,875.9
10920,19,2,603.72
10921,48,1,1002.63
10921,41,1,1663.9
10921,13,2,1268.28
10922,103,1,148.12
10923,38,2,1596.96
10923,64,2,1286.59
10924,71,2,669.89
10924,11,1,1147.8
10924,40,1,181.46
10925,6,2,192.54
10925,57,2,1917.07
10926,43,1,1057.82
10926,62,2,1550.74
10926,78,1,638.79
10927,7,2,964.91
10927,64,1,1582.94
10928,44,1,1079.84
10928,46,2,79.72
10929,67,1,154.01
10929,2,2,450.34
10929,87,2,509.93
10930,44,2,1899.99
10930,7,1,1848.75
10931,6,1,1082.56
10931,79,2,1239.53
10931,1,2,1962.8
10932,62,1,1704.54
10932,77,2,297.79
10932,28,3,1405.0
10933,65,1,796.33
10934,99,2,266.1
10934,55,2,1660.51
10935,47,2,1309.31
10935,52,1,1792.43
10935,3,1,1443.2
10936,84,2,1857.87
10937,45,2,1462.68
10937,35,2,514.14
10938,64,2,128.54
10938,58,1,1941.51
10938,7,1,190.25
10938,56,2,1535.5
10939,67,1,982.7
10939,38,2,1642.17
10939,69,2,1359.21
10940,50,2,1197.63
10940,68,1,270.1
10940,52,2,1267.37
10941,102,1,199.51
10941,21,1,221.73
10942,75,2,1403.89
10942,1,2,1109.52
10942,40,1,1741.25
10942,71,2,251.72
10943,93,2,1717.41
10943,101,2,1912.32
10944,79,2,334.7
10944,40,2,1080.46
10945,2,1,1869.02
10946,103,2,821.69
10946,65,2,773.28
10946,74,2,747.18
10946,3,2,1295.96
10947,17,1,1178.14
10947,75,2,221.79
10948,86,2,1326.04
10948,85,2,193.63
10949,78,1,1787.44
10950,1,1,1137.93
10950,102,1,1504.99
10951,35,1,1950.45
10951,65,2,1214.76
10952,79,1,1883.87
10952,37,1,846.44
10953,59,1,1363.05
10953,77,1,278.78
10953,51,2,646.58
10953,75,3,1930.35
10954,98,2,1388.03
10954,32,2,780.46
10955,50,1,1031.99
10955,96,2,1800.07
10955,70,2,1464.15
10955,25,3,885.67
10956,42,1,79.25
10956,68,1,154.77
10956,13,2,363.78
10957,1,1,920.42
10957,78,2,1050.59
10957,33,2,946.65
10958,45,1,1464.12
10958,36,2,1563.0
10958,102,1,1484.86
10959,78,1,932.31
10959,23,1,220.44
10959,96,2,961.15
10959,42,2,1740.66
10960,97,1,210.95
10960,6,2,1128.66
10960,89,2,1322.63
10961,37,1,994.67
10961,71,1,1138.69
10961,91,2,588.53
10961,67,1,1326.85
10962,90,2,106.86
10962,84,2,327.33
10962,16,2,1275.35
10963,38,2,499.15
10963,29,2,805.5
10963,43,1,59.49
10964,67,1,1065.25
10964,101,2,768.2
10965,102,1,578.91
10966,68,1,1972.24
10966,28,1,1084.6
10966,16,2,756.27
10967,12,2,220.17
10967,16,2,413.1
10968,56,1,1664.04
10968,33,2,1980.21
10969,55,1,1224.57
10969,8,2,1976.96
10969,39,1,1888.92
10970,53,1,69.34
10970,33,2,1835.85
10970,32,2,214.75
10971,100,1,836.87
10971,27,1,594.15
10971,70,2,1067.8
10972,73,1,295.8
10972,98,2,1456.59
10972,103,2,1178.04
10972,88,2,763.99
10973,18,1,340.02
10973,92,2,1390.16
10973,28,1,1707.26
10974,99,1,1925.4
10974,7,2,813.95
10975,12,1,1887.62
10975,21,1,1957.19
10976,8,1,1374.01
10976,87,1,1091.72
10976,54,1,1495.72
10976,10,2,1005.0
10977,37,1,1029.13
10978,75,1,493.68
10978,99,2,819.22
10979,19,1,1682.87
10979,3,2,271.21
10979,2,2,757.99
10980,25,2,1293.31
10980,39,1,353.06
10981,28,1,1203.02
10981,21,1,932.85
10981,91,2,228.95
10981,72,1,1798.83
10982,55,1,1182.57
10982,92,2,867.59
10982,90,1,1352.52
10983,3,2,299.52
10983,7,2,1615.44
10983,66,1,1270.1
10984,97,1,498.89
10984,49,2,1678.52
10985,18,2,681.69
10985,21,1,885.38
10985,27,2,1526.04
10986,83,1,294.8
10986,24,2,1136.71
10986,36,1,477.51
10986,63,1,1659.36
10987,76,2,1591.67
10987,12,2,1213.13
10987,24,1,107.65
10987,3,2,275.57
10988,59,2,229.02
10988,7,3,58.69
10988,96,1,767.45
10988,61,1,960.98
10989,75,3,530.23
10989,8,2,1008.17
10990,59,1,1294.49
10990,75,2,873.13
10991,91,1,441.76
10991,53,1,145.33
10991,102,2,149.61
10991,95,1,1374.28
10992,43,1,756.06
10992,56,1,1129.38
10992,54,1,1162.92
10992,57,2,1139.5
10993,54,1,984.59
10993,15,2,97.35
10994,51,2,1544.86
10994,85,2,1612.86
10995,76,2,1774.09
10996,28,1,924.49
10997,88,2,1931.24
10997,1,2,1757.06
10997,75,1,1075.03
10998,31,2,1319.59
10998,62,1,1509.74
10999,24,2,1688.43
10999,29,1,638.87
10999,14,1,1085.58
11000,42,1,343.01
11000,51,2,1890.12
11000,6,1,1402.74
11001,99,2,383.82
11001,66,2,1157.33
11001,58,2,430.38
11002,73,2,1545.41
11002,46,1,1991.79
11003,49,2,1022.73
11003,71,2,1038.11
11004,84,1,985.17
11004,15,2,1905.65
11005,13,2,413.62
11005,101,2,893.99
11005,1,2,1423.44
11006,102,2,315.3
11006,69,2,1589.13
11006,56,1,672.5
11006,47,1,250.91
11007,7,1,522.88
11007,63,1,976.48
11007,71,1,415.12
11008,94,2,1573.26
11008,18,1,1955.51
11008,7,1,149.78
11009,94,1,254.94
11009,90,2,1954.37
11010,96,1,1143.34
11010,71,1,842.75
11011,86,1,1986.43
11011,69,2,769.8
11011,71,2,1888.69
11011,24,1,1020.57
11012,84,1,1563.44
11012,39,2,159.46
11012,76,1,257.27
11013,48,2,739.11
11014,64,2,744.43
11014,98,1,1967.83
11014,30,2,1038.37
11015,58,2,1954.31
11015,39,2,1169.37
11016,97,1,1407.16
11016,73,2,1087.87
11016,60,2,1878.7
11017,26,1,1423.78
11018,40,1,1395.0
11018,55,1,413.81
11018,87,1,914.59
11019,59,2,797.44
11019,10,1,752.85
11019,40,1,1688.15
11020,72,2,1042.36
11020,54,1,1777.19
11020,20,1,1747.12
11020,43,2,1895.02
11021,68,2,1207.53
11021,19,2,1462.25
11021,87,2,1380.98
11022,44,2,1519.3
11022,68,1,1796.44
11023,46,2,867.9
11023,94,1,626.05
11023,4,1,241.41
11024,89,2,1337.45
11024,56,2,1225.89
11024,14,2,466.95
11025,102,1,1082.28
11026,28,1,203.48
11027,29,2,1181.86
11027,63,2,274.24
11027,62,1,387.84
11028,96,1,609.84
11028,78,1,1952.32
11028,2,2,1284.62
11029,6,2,775.93
11029,3,1,634.38
11030,42,2,799.5
11031,3,1,798.28
11031,14,2,641.63
11031,29,3,1724.53
11032,72,1,1061.9
11032,71,2,394.42
11033,1,1,1593.39
11033,78,2,1861.95
11033,97,1,58.62
11034,27,1,904.8
11034,81,2,473.61
11034,7,3,180.1
11035,51,1,1002.03
11035,22,2,1757.07
11035,35,2,209.2
11035,43,2,510.48
11036,30,1,1973.4
11036,84,1,1552.74
11037,61,2,471.23
11037,56,1,1498.46
11037,17,2,207.35
11038,33,2,180.32
11038,75,1,1681.46
11038,40,1,268.56
11039,3,2,1948.87
11039,17,2,1854.77
11040,1,2,326.32
11040,16,2,73.31
11040,98,2,1235.14
11040,63,2,1777.56
11041,23,1,611.59
11041,39,1,1276.29
11041,64,2,1833.69
11041,81,2,562.58
11042,37,1,410.72
11042,20,2,1295.56
11042,28,1,1604.66
11042,6,1,71.08
11043,43,1,874.8
11043,37,1,588.09
11043,14,2,150.08
11044,48,3,1650.59
11044,43,2,470.71
11044,40,2,484.11
11045,66,1,755.15
11045,82,1,1608.77
11046,66,1,908.88
11046,60,1,804.39
11047,39,2,121.56
11047,99,2,1727.94
11048,59,2,1787.21
11048,100,2,293.85
11048,49,1,1620.42
11048,68,1,1630.22
11048,7,2,1930.2
11049,103,1,1261.17
11049,7,2,634.78
11049,4,2,409.32
11050,40,1,1053.13
11050,75,1,677.45
11050,6,1,1416.31
11051,2,1,156.69
11051,62,2,1221.18
11052,43,2,1186.31
11052,7,2,1884.75
11053,36,1,1039.32
11054,25,2,1476.46
11054,50,2,526.45
11054,91,2,824.44
11054,88,1,1501.16
11054,16,1,173.04
11055,7,2,800.38
11055,9,1,243.75
11055,5,1,1682.93
11055,61,1,606.47
11056,60,2,1835.96
11056,34,1,1124.16
11057,11,1,1932.95
11058,86,2,1667.84
11058,69,2,1091.47
11059,19,1,998.42
11059,53,2,1960.9
11059,50,1,1294.59
11060,16,2,1257.47
11060,1,2,1165.56
11060,3,1,1241.58
11061,39,2,1789.94
11061,41,2,1974.06
11061,68,2,588.21
11062,30,2,371.98
11062,61,2,1663.49
11062,66,2,168.03
11063,45,1,1471.87
11063,12,2,360.91
11064,27,1,276.43
11064,47,2,1258.91
11064,71,3,1430.52
11065,38,2,796.06
11065,92,2,374.38
11066,17,1,1948.75
11066,97,2,905.99
11066,103,1,173.92
11066,33,2,811.83
11067,4,1,365.97
11067,3,2,584.57
11068,16,2,1658.44
11069,72,1,1161.69
11070,69,2,411.41
11070,73,1,556.38
11071,74,1,73.12
11071,5,1,715.49
11072,63,1,654.03
11072,76,2,676.59
11072,94,1,1960.35
11073,59,1,88.86
11073,49,2,608.27
11073,43,2,585.96
11074,102,1,1920.84
11074,98,1,1223.29
11075,40,1,1263.31
11075,28,2,175.88
11076,74,1,1412.0
11076,21,1,375.89
11076,59,2,1787.31
11077,6,2,171.71
11077,95,1,864.2
11077,43,2,1145.16
11078,10,2,341.15
11078,90,2,1519.27
11078,63,1,548.09
11078,78,2,372.16
11078,86,2,964.57
11079,17,2,738.94
11079,31,1,105.98
11080,28,1,1633.63
11080,77,2,607.56
11081,93,1,1675.45
11081,10,1,476.28
11082,89,2,856.53
11082,93,1,181.96
11083,22,1,595.0
11083,40,1,298.79
11083,63,1,1590.22
11084,74,1,1646.09
11084,71,1,1999.53
11085,87,1,558.77
11085,102,1,1840.66
11085,103,2,1738.9
11086,24,2,410.11
11086,69,1,1792.15
11087,76,2,561.17
11088,98,1,602.83
11088,10,1,1553.86
11088,7,1,486.96
11088,20,1,1684.01
11089,4,2,1463.27
11090,12,1,1887.4
11090,26,2,1517.67
11090,47,1,161.17
11090,77,2,860.49
11091,14,2,1199.81
11091,10,2,600.57
11091,69,1,695.06
11092,89,1,634.37
11092,7,1,184.82
11093,96,1,1121.97
11093,19,2,1252.08
11093,92,1,997.63
11093,3,2,664.46
11094,41,1,1919.73
11095,23,1,625.06
11095,42,2,1531.86
11095,43,1,841.68
11096,49,1,1225.91
11097,80,1,1013.36
11097,11,1,1756.36
11097,30,2,502.39
11098,51,1,1842.62
11098,43,2,1948.72
11098,35,1,206.3
11099,47,2,249.03
11099,96,2,515.98
11099,27,2,1442.44
11100,101,2,1709.27
11100,44,2,1335.05
11101,39,3,274.51
11101,27,1,334.5
11102,43,2,1062.79
11102,8,2,1397.4
11103,75,1,1566.16
11103,7,2,1269.7
11104,45,2,1826.25
11104,28,1,1213.26
11104,43,1,796.7
11104,8,1,1779.92
11105,81,2,1757.08
11106,8,2,408.66
11106,57,2,928.98
11106,59,2,1578.74
11107,1,1,368.15
11107,43,2,1545.35
11107,91,1,879.5
11108,43,2,267.28
11109,76,2,1601.71
11110,68,1,963.35
11110,28,2,707.39
11110,40,2,552.45
11110,85,2,1201.3
11111,15,1,452.13
11111,3,2,786.1
11112,97,2,232.03
11112,9,1,1410.8
11112,102,2,1602.74
11113,74,1,1295.84
11113,9,1,1380.55
11113,43,2,1265.19
11113,63,1,1095.54
11114,67,2,445.65
11114,34,2,1930.69
11114,103,2,525.9
11114,4,2,1569.57
11115,42,2,558.89
11115,26,2,1365.13
11116,51,1,1573.57
11116,65,2,1959.16
11117,61,1,1228.96
11117,7,2,1786.59
11117,42,1,1993.31
11118,18,1,958.42
11118,14,1,1609.23
11119,66,2,1211.94
11119,29,1,1938.8
11120,88,1,1239.54
11120,20,2,752.0
11120,7,1,158.44
11120,101,3,1806.61
11121,102,2,1332.23
11122,6,3,1295.21
11122,3,1,1450.17
11123,59,1,544.34
11123,1,1,1603.92
11123,43,1,1200.49
11124,48,1,1271.55
11124,43,1,354.27
11125,3,1,1271.71
11125,41,2,555.68
11126,7,2,953.43
11126,28,1,1960.67
11127,76,2,1848.4
11127,41,1,510.53
11127,83,2,1146.44
11128,3,1,1563.79
11128,49,2,415.17
11129,61,1,1088.37
11129,1,1,932.98
11129,44,1,305.48
11130,37,1,580.17
11131,43,1,252.63
11131,55,1,790.09
11132,35,1,1877.19
11132,69,2,1509.93
11132,12,1,1155.19
11133,41,2,561.56
11133,75,1,1855.43
11133,24,2,1381.5
11134,82,1,1646.5
11134,28,3,1113.63
11134,9,1,514.26
11135,1,2,1204.61
11135,46,2,1847.5
11135,57,2,1667.99
11135,68,2,426.1
11136,56,1,134.04
11136,24,1,640.16
11136,91,1,1949.25
11136,28,2,385.08
11137,36,2,166.57
11137,3,1,1189.41
11138,1,2,263.6
11138,62,1,1078.34
11138,8,2,1881.73
11138,60,1,1176.12
11139,101,2,1199.97
11139,43,2,871.72
11140,85,2,563.06
11140,94,2,822.79
11141,2,1,1946.68
11141,14,2,1995.57
11141,85,3,1646.03
11141,76,2,688.15
11142,43,1,349.82
11142,54,2,990.64
11142,78,1,597.01
11142,61,1,1337.0
11143,76,3,1142.42
11143,23,2,108.84
11143,32,2,1732.09
11144,33,1,1298.69
11144,68,1,1696.71
11144,6,2,1647.69
11145,43,2,911.68
11145,16,2,1738.98
11145,6,2,1355.81
11145,24,1,1033.18
11146,33,1,1819.12
11146,66,2,1296.61
11147,14,2,229.5
11148,83,1,1560.33
11149,88,1,1926.78
11149,54,1,65.46
11149,92,1,999.86
11150,49,1,680.12
11150,43,1,824.53
11151,71,2,642.2
11151,93,2,1636.64
11151,18,2,451.26
11152,47,2,1043.54
11152,86,1,1085.93
11152,96,2,1704.18
11152,18,1,384.81
11152,3,1,1447.31
11153,28,1,1852.95
11153,60,2,621.84
11153,43,1,852.78
11154,7,1,1808.9
11154,12,2,948.94
11154,8,2,739.92
11154,59,1,1697.75
11155,24,2,1585.86
11155,7,2,873.63
11156,47,2,1157.8
11156,73,1,352.55
11156,29,1,943.02
11157,83,1,862.71
11157,23,2,1676.46
11157,3,1,626.32
11157,11,1,347.24
11158,33,2,790.63
11158,92,2,1895.98
11159,10,2,923.73
11159,54,2,1894.98
11160,28,1,522.06
11160,66,1,561.1
11161,59,1,655.68
11161,3,1,1278.25
11162,44,1,132.92
11162,43,2,80.51
11162,14,2,789.89
11162,36,2,1260.31
11163,59,1,1151.66
11163,40,1,1890.12
11163,97,1,1049.88
11163,88,2,1164.64
11164,71,1,1041.95
11164,76,2,1857.85
11164,34,1,1214.77
11164,36,2,207.45
11165,12,2,1653.96
11165,22,1,1774.18
11166,74,1,237.97
11167,35,1,772.48
11167,32,2,1745.09
11168,32,2,739.67
11168,59,1,1469.18
11169,12,2,1556.32
11169,87,1,1808.6
11170,11,2,1874.32
11170,19,3,1685.02
11171,33,1,1577.19
11171,87,1,268.83
11171,12,2,698.11
11172,44,2,910.37
11172,90,1,251.64
11173,19,2,310.25
11173,40,1,254.5
11173,87,1,1720.1
11174,50,2,1232.04
11174,63,1,294.14
11174,60,1,376.05
11175,26,2,1271.47
11175,59,1,207.91
11175,4,2,70.21
11176,48,1,664.16
11176,1,2,981.94
11176,101,1,87.99
11176,99,1,1913.37
11177,67,2,625.45
11177,76,2,297.75
11177,81,2,197.09
11178,37,2,345.02
11179,66,2,181.29
11179,32,1,1482.94
11180,59,3,1181.0
11180,32,1,1371.33
11180,40,1,1790.07
11181,17,2,1755.39
11181,61,2,1108.27
11182,15,1,1207.62
11183,32,1,1483.6
11183,17,1,1740.68
11183,92,2,1537.52
11184,39,2,401.29
11184,56,1,1167.85
11184,35,1,467.73
11184,71,2,1148.42
11185,74,1,723.04
11186,7,1,1535.5
11186,13,2,1194.35
11186,1,1,899.11
11187,6,1,254.69
11187,25,1,288.21
11187,7,2,134.38
11187,43,2,734.6
11188,49,2,1519.77
11188,77,1,1542.95
11189,40,1,1587.7
11189,8,1,1007.13
11190,17,1,1204.74
11190,97,2,1857.08
11190,50,1,1140.89
11191,16,1,303.93
11191,27,2,1638.21
11191,49,2,1611.77
11192,51,2,452.7
11192,11,2,490.16
11193,7,1,959.37
11193,81,2,365.16
11193,62,2,1200.67
11194,77,2,1660.08
11194,68,1,912.32
11195,50,2,633.38
11195,43,1,1737.69
11196,81,1,623.21
11196,100,1,1032.85
11196,15,1,1700.37
11197,39,2,1783.26
11197,32,2,241.53
11197,99,2,911.26
11198,66,2,250.08
11198,35,1,602.66
11198,52,1,1440.46
11199,65,1,1933.08
11199,32,1,1621.35
11199,14,2,1348.8
11200,40,1,309.88
11200,28,1,1921.75
11200,32,2,723.19
11201,12,2,959.86
11201,14,1,1390.9
11201,35,2,1706.49
11201,48,2,1061.52
11202,73,1,1333.52
11203,10,1,98.55
11203,96,2,971.49
11204,97,2,468.05
11204,91,1,582.11
11204,7,1,1312.81
11205,53,2,753.06
11205,93,2,1406.08
11206,99,2,1029.92
11206,42,2,843.77
11207,41,1,413.53
11207,63,1,1252.4
11208,58,1,1061.13
11208,16,2,342.55
11208,97,2,400.59
11209,10,1,269.36
11209,97,1,404.39
11209,71,2,1856.54
11210,40,2,154.08
11211,2,1,1985.01
11211,96,1,1948.01
11211,16,2,398.66
11212,82,1,930.04
11212,64,2,1445.44
11212,22,2,367.76
11213,16,1,804.29
11213,71,1,1676.41
11213,73,2,631.42
11214,90,2,527.47
11214,37,2,825.22
11214,7,3,228.48
11215,26,2,643.24
11215,3,1,740.04
11216,32,1,1505.87
11216,65,1,1205.43
11216,71,1,530.83
11216,73,2,524.76
11216,85,1,1989.76
11217,65,2,1784.85
11217,74,1,923.31
11217,52,1,763.03
11218,56,2,1043.03
11218,98,1,1512.34
11219,5,2,368.73
11219,47,2,1568.73
11219,14,2,552.98
11219,72,2,1573.91
11220,84,1,1047.29
11220,95,2,504.04
11220,92,2,248.14
11221,42,1,1440.36
11221,21,1,408.04
11222,55,2,1585.51
11222,4,2,1466.56
11223,12,2,217.59
11223,77,2,1969.14
11223,93,1,243.79
11224,61,2,1328.35
11224,53,2,235.02
11224,22,1,1123.72
11224,28,2,915.11
11225,12,1,133.26
11225,3,2,917.7
11225,47,2,1245.16
11226,20,2,1262.14
11226,86,2,439.64
11226,7,2,1044.49
11226,8,1,79.46
11227,83,1,1862.58
11227,55,1,1547.15
11227,56,1,700.05
11227,103,1,1976.23
11227,1,2,1354.46
11228,12,2,157.12
11228,7,2,1406.69
11229,61,1,550.79
11229,3,2,167.59
11229,54,1,303.61
11229,39,1,89.62
11230,87,3,1026.32
11230,80,1,193.07
11230,101,1,892.06
11231,54,2,640.39
11231,83,1,1123.77
11232,67,1,1797.24
11232,6,2,421.21
11233,39,3,1918.35
11233,60,1,396.44
11234,78,2,490.73
11234,57,2,741.08
11235,58,2,1211.64
11235,59,1,1896.33
11236,28,2,1747.04
11236,66,1,934.06
11236,60,1,967.76
11236,79,2,656.09
11236,80,2,371.62
11237,3,2,1223.65
11237,86,1,201.41
11238,12,1,1556.74
11238,99,1,1729.41
11238,4,2,160.79
11239,49,2,755.32
11239,92,2,1018.02
11239,75,1,1985.98
11239,9,2,101.68
11240,83,1,1939.95
11241,44,1,590.5
11242,81,2,1801.97
11242,78,1,132.3
11242,79,2,1341.4
11243,71,2,647.31
11243,59,3,1311.99
11244,40,2,182.84
11244,9,2,1100.82
11244,1,1,497.95
11245,55,1,694.06
11245,57,1,614.0
11246,57,2,812.81
11246,11,2,1887.3
11246,36,1,952.88
11247,16,2,1951.87
11247,10,2,1436.06
11248,32,1,1231.37
11248,98,1,1854.41
11249,61,1,176.94
11249,16,1,930.37
11249,80,2,1620.7
11250,57,1,1106.17
11250,36,2,1632.45
11250,48,2,757.64
11250,49,2,626.8
11251,82,1,1884.82
11251,100,2,437.51
11251,57,2,714.32
11252,19,1,1838.39
11252,89,1,248.14
11253,56,1,1126.7
11254,83,2,1477.61
11254,87,2,919.88
11254,74,2,495.12
11255,78,1,1078.26
11255,20,1,683.49
11256,61,1,1115.87
11256,11,2,186.18
11257,14,2,1779.97
11257,95,1,308.65
11257,64,2,1549.53
11258,29,1,1693.27
11258,8,1,873.8
11259,45,1,666.75
11259,46,1,626.7
11259,22,2,110.06
11260,96,1,1808.91
11261,84,1,1126.64
11261,58,1,205.47
11262,41,2,1772.12
11262,27,2,818.94
11263,51,1,1700.47
11263,66,1,233.56
11264,103,2,1743.51
11265,57,2,711.51
11265,62,1,1743.87
11265,98,2,973.87
11266,26,1,469.98
11266,3,2,1822.55
11267,10,1,326.83
11267,89,2,903.88
11267,46,1,1719.1
11267,26,2,1132.48
11268,84,2,1290.15
11268,46,2,1612.08
11269,26,2,91.74
11269,16,1,1502.28
11270,73,2,557.81
11270,40,2,389.47
11270,66,2,631.06
11270,87,1,1680.33
11270,56,2,1301.69
11271,15,2,1322.06
11272,45,1,451.87
11272,87,1,1653.09
11273,81,2,758.23
11273,89,3,1787.54
11274,10,1,1150.96
11275,62,2,445.91
11275,55,2,1318.44
11275,66,2,1974.7
11276,60,2,430.82
11277,10,1,232.25
11277,78,1,206.94
11277,21,2,1590.18
11277,1,2,1500.59
11278,57,2,145.04
11278,66,2,1849.91
11278,45,1,1925.29
11279,1,2,557.06
11279,2,1,1344.3
11279,89,2,1056.32
11279,33,2,674.67
11279,34,3,438.32
11280,30,2,1618.87
11280,65,2,1473.27
11280,83,1,1588.9
11281,58,2,89.84
11281,92,1,1499.7
11281,41,3,1471.99
11281,14,2,1481.92
11282,40,1,1714.4
11282,60,2,1087.04
11282,9,2,556.06
11283,43,3,400.09
11283,102,2,95.51
11284,5,1,1225.34
11285,60,1,1804.33
11285,28,1,52.88
11286,80,1,797.54
11286,44,2,911.92
11287,77,1,1436.41
11287,20,1,967.0
11288,38,1,1264.24
11288,12,2,1577.99
11289,40,1,813.47
11289,61,1,397.07
11290,43,1,1775.12
11290,24,2,1759.22
11291,49,1,671.77
11292,61,1,381.08
11292,80,2,1746.78
11293,47,2,570.35
11293,50,2,1192.5
11293,33,1,1997.13
11293,98,2,651.3
11294,3,1,1160.81
11294,78,3,406.14
11294,61,2,175.3
11295,40,1,874.56
11296,53,2,865.84
11296,40,3,468.29
11296,31,1,795.05
11297,27,2,878.78
11297,34,1,401.32
11297,43,2,924.96
11298,7,1,1386.42
11298,12,2,1338.76
11299,1,1,1512.81
11299,51,2,996.81
11299,26,2,1294.05
11300,85,2,1987.16
11301,49,1,1893.02
11301,60,2,484.54
11301,15,2,1214.8
11302,36,1,1671.2
11303,30,2,802.89
11303,61,2,1303.74
11304,57,1,1513.4
11305,36,2,1493.61
11305,80,2,764.07
11306,89,1,496.1
11306,28,3,1526.81
11306,53,2,1508.85
11307,96,1,794.14
11307,24,1,462.75
11307,41,1,1253.12
11307,93,1,737.86
11308,28,1,988.19
11308,100,2,225.03
11308,7,1,1313.7
11308,94,1,1746.49
11309,2,2,1001.87
11310,33,2,1297.07
11310,26,2,1262.05
11311,28,2,76.14
11312,77,2,1459.23
11313,3,1,1868.13
11314,12,2,135.7
11314,13,1,1062.39
11315,34,1,1105.24
11315,82,2,541.52
11316,68,1,567.84
11316,46,1,892.5
11317,21,1,1197.71
11318,12,2,331.76
11318,72,2,116.28
11319,71,1,1037.06
11319,78,2,525.26
11319,40,2,451.17
11319,43,1,1783.01
11320,43,2,674.35
11320,9,2,1790.07
11321,19,1,1774.93
11321,51,1,1344.95
11322,53,2,630.36
11322,19,1,448.86
11322,97,1,753.36
11323,43,2,1688.56
11323,1,1,1848.32
11324,6,1,71.81
11324,38,1,651.51
11324,77,2,1808.41
11325,65,2,514.59
11325,56,1,1967.98
11326,25,1,1858.72
11326,71,1,512.12
11326,29,2,1758.97
11327,76,1,1497.78
11327,98,1,498.04
11328,40,2,1138.25
11328,80,2,247.86
11329,45,2,1254.61
11329,57,1,1030.18
11329,72,1,1748.68
11329,51,1,1030.44
11329,52,1,735.06
11330,12,2,1741.16
11330,28,1,1927.36
11330,36,1,1083.86
11331,70,1,952.62
11332,84,2,1352.72
11332,29,1,661.6
11332,65,2,1763.28
11332,43,1,1445.08
11333,75,1,979.52
11333,1,2,1150.37
11333,39,1,643.87
11333,28,1,172.85
11333,22,2,1507.36
11334,30,2,1006.45
11334,3,1,1943.42
11335,28,1,1793.36
11335,11,2,1846.35
11336,52,1,594.8
11337,66,1,973.45
11337,19,1,1713.76
11337,42,1,1891.47
11338,59,2,1727.88
11338,73,1,313.22
11338,24,2,1859.16
11338,29,2,697.76
11339,7,2,1261.24
11339,31,2,1609.87
11340,67,3,1736.71
11341,54,2,1019.82
11341,52,1,142.22
11341,91,1,776.2
11342,13,2,195.53
11342,7,1,114.34
11342,6,2,1039.52
11343,59,1,177.19
11343,36,1,1520.45
11344,81,2,112.22
11344,86,2,1275.26
11344,40,3,1159.03
11345,1,1,587.59
11346,28,2,1042.97
11347,7,1,366.83
11348,103,1,1526.44
11348,48,1,888.73
11348,21,2,1076.44
11349,36,2,1157.41
11349,66,2,1124.3
11349,43,2,1969.49
11350,8,2,754.76
11350,66,2,464.37
11350,3,1,204.6
11351,39,1,169.24
11351,10,2,213.03
11351,32,1,580.54
11352,64,2,871.94
11352,87,2,1397.54
11352,47,1,444.43
11353,7,2,554.85
11353,63,1,1316.47
11354,3,1,606.1
11354,12,1,1309.73
11354,36,2,1764.03
11355,8,1,1544.34
11355,75,2,1738.79
11356,40,2,592.78
